,age,income,city,education,target
2409,41.0,74024.12409684289,NY,Bachelors,153.73769366075322
2410,45.0,66425.93443290623,LA,Bachelors,145.27241183023335
2411,36.0,51384.3681819454,LA,PhD,159.24763121478804
2412,28.0,91879.59172754658,LA,Bachelors,110.32556512041049
2413,42.0,67275.45303554388,SF,PhD,192.50625904730322
2414,47.0,94857.13697391549,LA,Masters,169.66095795998066
2415,35.0,86584.19669423085,LA,Bachelors,127.1115950702503
2416,58.0,63055.658460872924,NY,Bachelors,184.58708137492033
2417,42.0,49115.85728716143,LA,Masters,146.50868539078192
2418,39.0,74088.5367580541,SF,Masters,167.2840718279176
2419,26.0,,NY,PhD,163.07719819031536
2420,24.0,70590.18763684458,NY,PhD,127.34677108295942
2421,44.0,85735.74410281506,NY,Bachelors,147.12202817657408
2422,47.0,45196.2682656275,LA,Bachelors,129.74374366677955
2423,58.0,73969.2076610232,LA,PhD,215.30680227567075
2424,45.0,81393.94286328605,LA,Masters,153.45641979708978
2425,40.0,82121.65842634095,NY,Bachelors,127.28154288920805
2426,46.0,49546.86743218866,SF,Masters,179.34596984495198
2427,42.0,,,PhD,195.9979175323671
2428,33.0,88053.04872860039,NY,Masters,135.50186213650122
2429,54.0,75148.50697600114,LA,Bachelors,163.4007999396163
2430,,68264.58690837194,NY,Masters,132.7876527586978
2431,28.0,87094.19410860166,NY,Masters,126.43368571872332
2432,43.0,59585.21784341755,NY,PhD,170.80700567968927
2433,54.0,,LA,PhD,206.77209214870373
2434,38.0,66991.03277603602,SF,Masters,171.92557425827303
2435,45.0,78025.67787555998,SF,Masters,176.61727527737926
2436,55.0,85584.05142154651,LA,PhD,205.22829225401554
2437,49.0,,NY,Bachelors,150.50642320933224
2438,43.0,82537.31603087287,,Bachelors,130.09561937286574
2439,38.0,85679.67145155939,LA,PhD,158.09679079559112
2440,55.0,,NY,Bachelors,178.865679848275
2441,27.0,67780.91047138615,NY,Bachelors,102.0137591262462
2442,27.0,89307.51689724813,NY,Bachelors,105.36450802880572
2443,55.0,51847.644636539684,LA,Bachelors,166.33573485362754
2444,,76436.99292283443,NY,Bachelors,86.0772236536638
2445,31.0,59249.36756624468,SF,Bachelors,125.18196572807564
2446,42.0,86503.92404846454,NY,PhD,193.01955662404526
2447,26.0,69730.96779137291,NY,Masters,114.82901474666305
2448,23.0,70113.90903067186,LA,Masters,94.29524691273319
2449,43.0,95933.19831095029,LA,Bachelors,160.18857254520836
2450,23.0,,,Masters,114.91039924952328
2451,31.0,73237.29209827905,NY,Masters,125.70110846283936
2452,55.0,67298.10803353268,NY,Masters,199.62692968731318
2453,37.0,77986.16974064546,,Bachelors,136.18051924033298
2454,43.0,98939.96180033419,NY,Bachelors,143.75573512053245
2455,33.0,60921.37735112226,SF,,147.44733693096347
2456,45.0,52039.03431468933,LA,Masters,154.66716796311715
2457,59.0,57860.088614769906,LA,Masters,202.71523518452767
2458,31.0,66507.72876668621,NY,Masters,139.973733407215
2459,56.0,70963.4625055499,,Bachelors,159.40909288329047
2460,,71717.93193679873,NY,Masters,207.3978069394616
2461,28.0,97039.91426763151,LA,Bachelors,98.99842787330374
2462,42.0,94372.58566982263,LA,Masters,168.99853528731114
2463,,89544.1973360044,NY,PhD,186.2422792460708
2464,47.0,107716.57954926013,,Masters,167.29096253274477
2465,,82361.47684993947,LA,Bachelors,92.85283313799573
2466,43.0,86625.3262526896,NY,,176.552785528218
2467,36.0,82071.55782840648,NY,Masters,143.566366789068
2468,42.0,,LA,PhD,164.47123215362978
2469,36.0,75915.94786274263,LA,Masters,130.22354764333622
2470,43.0,64047.144326270194,NY,Masters,163.072477452669
2471,49.0,51298.326282432026,NY,Bachelors,162.54507058355247
2472,35.0,68040.1904655683,LA,Masters,143.2618473419871
2473,48.0,78486.60549508095,NY,Masters,183.72195456192287
2474,49.0,71083.92851460986,LA,PhD,195.93826400512447
2475,47.0,54019.96458821116,LA,,145.37841865201213
2476,23.0,67511.75425024933,NY,Masters,119.96569125012242
2477,46.0,,NY,Bachelors,163.48216474166725
2478,24.0,69064.6803704683,,,104.96932602996718
2479,29.0,,,Masters,131.38655069658356
2480,54.0,80593.87055365453,NY,,184.02406875039665
2481,56.0,62499.22823538171,LA,,172.61162213950558
2482,27.0,84716.81782018772,NY,Masters,126.95445546429218
2483,44.0,,LA,,170.54993527594877
2484,46.0,74804.52899572818,NY,Bachelors,158.18231639458077
2485,40.0,79971.25407929602,LA,Bachelors,125.12152932971782
2486,26.0,84763.47163692923,NY,Masters,107.93373875312172
2487,32.0,53535.330256307934,SF,PhD,166.27292274991805
2488,33.0,85820.97002472694,LA,Bachelors,110.61816753450664
2489,31.0,58149.0869110307,NY,Masters,140.90910278641044
2490,29.0,59609.47545057432,,Bachelors,118.6613600049494
2491,45.0,72944.33751722141,NY,Bachelors,143.12072226757658
2492,49.0,,LA,Bachelors,143.15510349104832
2493,57.0,72634.3046233864,,,228.16378108913256
2494,58.0,84726.71420433704,LA,Bachelors,168.38974985225138
2495,42.0,45311.14230330975,NY,Masters,157.5921863827338
2496,,86335.13986819677,LA,,98.59167340572122
2497,,59518.18572208818,NY,PhD,140.3029495261871
2498,36.0,73102.926707392,LA,Masters,144.18297088505537
2499,39.0,61696.38239491807,LA,Masters,143.72067574222677
2500,41.0,,NY,PhD,196.94743838423355
2501,,85374.21334245645,NY,Masters,127.50503494324218
2502,33.0,79705.15546573747,LA,Masters,141.5735296091144
2503,23.0,69940.2827575945,LA,Bachelors,81.00964516593238
2504,28.0,62862.16995109862,NY,,103.10241544602312
2505,37.0,,NY,Masters,170.46712485210622
2506,24.0,79839.57197439462,LA,Bachelors,85.10442358301874
2507,24.0,80353.99598759378,,,91.72266433124506
2508,48.0,78262.39873264183,NY,Masters,164.41803451893247
2509,59.0,50761.33687664433,NY,Bachelors,206.68795912203126
2510,54.0,69654.66312346885,NY,,188.03921612829268
2511,49.0,60498.56553704273,LA,,156.95386342248727
2512,22.0,79973.93529858741,SF,PhD,142.7129296068439
2513,29.0,,LA,PhD,130.60692146474545
2514,58.0,76780.80637126337,NY,PhD,218.10820227980946
2515,53.0,65767.18358778206,LA,,171.58752605045953
2516,58.0,41813.55725101388,LA,Masters,177.41396510545925
2517,,83964.38928831996,NY,PhD,145.60025797744697
2518,51.0,69620.69167204063,SF,,227.62520431209745
2519,27.0,89139.65943648538,,Masters,116.98933977733941
2520,40.0,45020.363819835446,SF,Bachelors,163.13481689612067
2521,53.0,65627.18033623756,LA,Masters,164.41095359124017
2522,30.0,66753.93368560202,LA,Masters,102.36973282058726
2523,33.0,74053.09436857468,NY,Bachelors,125.8885671753182
2524,32.0,50122.19043764501,LA,Masters,119.14143717491332
2525,37.0,78160.56785160668,NY,Masters,157.4140723306638
2526,22.0,98674.9360942155,SF,Masters,118.84255763833201
2527,42.0,77118.06019698297,,Bachelors,137.5566461574645
2528,51.0,71393.08602735268,SF,Masters,194.16556172183908
2529,34.0,,LA,PhD,151.10236550479019
2530,55.0,58386.30829664462,,Masters,197.40899745373767
2531,,69162.32648765841,NY,,104.62001174313747
2532,49.0,,LA,Masters,165.79021867030607
2533,59.0,85393.84639406478,LA,Masters,208.41617090607915
2534,52.0,,LA,Masters,170.03193899596127
2535,48.0,110385.67881470456,LA,Bachelors,146.27196116532892
2536,26.0,55287.12345363563,NY,,106.78795920683034
2537,46.0,70496.719170876,NY,Bachelors,144.0488436804139
2538,24.0,49247.61441198563,SF,Bachelors,120.00478624672269
2539,,36663.38838114513,LA,Bachelors,153.64918099736778
2540,25.0,80840.81469179729,NY,Bachelors,100.8406604366984
2541,46.0,77449.23074451034,LA,PhD,206.48705296604777
2542,41.0,57181.143480313156,SF,Bachelors,141.3616033686551
2543,,,NY,Bachelors,193.07952494702974
2544,47.0,60560.98601611683,SF,Bachelors,169.13492111255934
2545,26.0,62586.88817735086,SF,Masters,133.12665690191798
2546,56.0,65195.73080850589,SF,Bachelors,182.51421690983358
2547,,56551.52233893583,SF,Bachelors,180.74956700590513
2548,50.0,59250.25135270065,LA,Bachelors,151.7107619249567
2549,30.0,,NY,Masters,118.90908726015942
2550,59.0,76343.18270129996,NY,PhD,238.1103313394809
2551,27.0,28386.697360227787,NY,PhD,137.77697896712007
2552,40.0,66585.56107772797,LA,Bachelors,112.06958797155224
2553,32.0,53684.7718519349,NY,Masters,132.46032186158442
2554,23.0,54226.70970662079,NY,Masters,120.74976351486592
2555,,62115.19938874413,NY,,121.96822602221638
2556,42.0,69784.90435040263,NY,Bachelors,139.38260481020234
2557,,66783.8220743996,SF,Bachelors,153.3965415851237
2558,55.0,54039.092353026936,NY,Masters,178.99979160203165
2559,43.0,80825.44777668365,LA,Bachelors,138.50538619428443
2560,24.0,56460.94019709264,LA,Bachelors,91.76839502060972
2561,33.0,58979.40616110823,NY,Bachelors,129.94878305381465
2562,,74267.37678841775,SF,Masters,186.98035276606143
2563,51.0,74805.52846439113,LA,Masters,171.70554348202748
2564,,60824.50508300532,NY,Masters,170.1480495207296
2565,42.0,25957.569548512656,NY,,160.56531977612764
2566,49.0,56717.63670118227,NY,Masters,176.43206091164853
2567,47.0,72428.32279360385,NY,Bachelors,167.7880054669041
2568,54.0,80329.12080535045,NY,Bachelors,179.32161454992925
2569,42.0,68810.5501370733,LA,PhD,171.83244138777602
2570,56.0,62815.209293865766,,PhD,225.09528381876618
2571,55.0,104398.16508548986,LA,Masters,175.25768116638557
2572,39.0,64412.708177419685,NY,Bachelors,138.0699829061266
2573,32.0,79183.49030186658,NY,Bachelors,114.70205741388276
2574,44.0,49974.21856859656,LA,Bachelors,143.46447901366702
2575,43.0,53647.482261865494,NY,PhD,180.55730879494837
2576,38.0,79709.88417193337,NY,Masters,167.83154158112043
2577,26.0,85668.41913678056,SF,PhD,138.80722984319596
2578,32.0,64154.24664709894,,,104.56098671213029
2579,51.0,42270.46462554219,SF,Bachelors,179.86744896426598
2580,36.0,67486.63990898161,NY,Bachelors,124.26699969942896
2581,48.0,72841.08851169342,SF,Bachelors,172.52424960459672
2582,56.0,71482.27058393236,LA,Masters,173.50291258848378
2583,54.0,61549.15502558492,LA,Bachelors,184.5515636136775
2584,41.0,67706.73821108593,NY,Masters,154.3431575026469
2585,37.0,58753.347335738414,SF,Masters,150.77067818549378
2586,55.0,53322.426643947096,SF,Bachelors,206.53781868252767
2587,23.0,81335.02780970208,LA,Bachelors,97.15683261639217
2588,56.0,71466.97470104066,LA,Bachelors,184.75378542924074
2589,49.0,67739.74662066506,LA,Masters,166.487822254034
2590,27.0,62392.78385841758,NY,Bachelors,108.46480943598527
2591,30.0,67297.3966519738,LA,Bachelors,99.72463291108618
2592,41.0,,SF,PhD,181.26146566765877
2593,22.0,95930.2236372146,,,115.81959473607857
2594,29.0,79818.05274740716,NY,Masters,125.00819855817248
2595,44.0,60005.36317076371,LA,Masters,177.60840573052596
2596,24.0,60163.54385941464,LA,Masters,113.8317953326785
2597,25.0,57824.783495131065,NY,Masters,136.64560700847267
2598,46.0,66992.19203120538,,Bachelors,133.39288583699465
2599,59.0,57813.22824638673,NY,Bachelors,206.76673919772745
2600,36.0,77122.35617484439,LA,,112.23543043675883
2601,42.0,30347.256163029204,NY,,146.60477888975302
2602,56.0,78027.52463912117,LA,Masters,168.59463082423864
2603,35.0,74130.66231708146,,PhD,165.89571789615178
2604,57.0,88941.13724721459,LA,PhD,208.8756750145725
2605,33.0,,SF,Bachelors,141.77526567535972
2606,38.0,,NY,Bachelors,134.5051385125057
2607,30.0,81464.47121407761,NY,Bachelors,128.50958177324247
2608,56.0,67478.98784178549,SF,Masters,196.3722269783627
2609,,40985.398638335944,,Bachelors,137.12104405821736
2610,36.0,,,Bachelors,130.58789243022954
2611,39.0,60636.198691439575,SF,Bachelors,171.4840499541384
2612,54.0,70003.322745955,SF,Bachelors,194.51920300945534
2613,27.0,94771.74745412865,LA,Bachelors,96.25425320294939
2614,48.0,73371.80354098238,NY,,160.5941425569465
2615,44.0,54739.97723215006,,Masters,155.09844024512972
2616,48.0,84466.22508424305,NY,Bachelors,164.9722506335874
2617,55.0,75438.13855204658,LA,Bachelors,165.47556373826993
2618,59.0,52972.572564521375,LA,Masters,199.86058578617113
2619,35.0,45906.43348788016,SF,Masters,138.95626576371095
2620,,55339.93661171919,NY,,179.41686950807838
2621,29.0,82544.52701007584,LA,Bachelors,92.20656962025639
2622,56.0,65475.96799535431,NY,Masters,184.645624481576
2623,40.0,71217.13778433116,NY,Bachelors,146.9091871840305
2624,51.0,49922.05493835747,LA,Bachelors,168.74194557920714
2625,35.0,,NY,Bachelors,105.4924779748817
2626,41.0,39772.24503463395,LA,Bachelors,150.7096351156694
2627,46.0,60169.33725898473,LA,Masters,174.44764492751244
2628,45.0,76276.9578867069,SF,PhD,185.08432108810152
2629,35.0,53160.528324409825,LA,Masters,140.89485640790485
2630,,79211.93919175664,SF,Masters,179.0666176494245
2631,59.0,,LA,Bachelors,176.79747794356504
2632,44.0,51608.941107755396,NY,Masters,171.08490322065603
2633,43.0,89297.23096966711,LA,Bachelors,143.8718477601769
2634,40.0,72308.95289648508,LA,Bachelors,125.1623962031889
2635,24.0,77785.5411707444,,Masters,100.33909857916265
2636,40.0,85273.14376829045,LA,,161.22866070966
2637,30.0,30710.51575748605,NY,Bachelors,125.65669641446405
2638,49.0,79521.73959955478,NY,Masters,160.06270786934724
2639,41.0,,NY,Bachelors,141.2242443502529
2640,28.0,60560.908138391285,LA,Bachelors,116.1479053741462
2641,35.0,76561.6161649838,LA,Bachelors,125.59950015568076
2642,,64554.38839885821,LA,Masters,131.09181608761799
2643,,78917.81613184781,NY,Masters,154.67612652288568
2644,35.0,69387.35548725877,NY,Masters,131.6398624222299
2645,59.0,72523.13522026085,,Bachelors,178.95780097951607
2646,57.0,62646.67611977066,LA,Bachelors,166.11651165311503
2647,,54026.00066262793,LA,Masters,162.4679051537909
2648,51.0,58895.236438787426,LA,Bachelors,156.2740412014777
2649,30.0,,NY,Bachelors,122.1128954527618
2650,54.0,97558.57589161808,LA,,218.92626338714413
2651,46.0,92078.59598670313,SF,Masters,170.71565201280268
2652,35.0,60200.56033210908,LA,,95.11072436192387
2653,32.0,70903.86515998712,LA,Bachelors,115.73629210053059
2654,56.0,65684.15539080929,LA,Bachelors,177.41064017346866
2655,35.0,71953.99928303536,LA,Masters,129.23719196124966
2656,51.0,73883.69121314165,LA,,161.89281533709442
2657,25.0,77912.72523633402,LA,Masters,111.71470006516265
2658,,26482.91827273887,LA,Bachelors,91.3218501081385
2659,49.0,,,Bachelors,166.7419135078551
2660,,64016.1845617503,SF,,146.73108875025605
2661,23.0,59425.93128652594,LA,PhD,126.12499311650703
2662,43.0,81913.85017243105,NY,Masters,171.9719076550218
2663,37.0,92002.36624607153,LA,Bachelors,109.12121375999364
2664,50.0,80335.0471606211,NY,Masters,195.8175679730704
2665,51.0,62221.72589183358,,,205.53379677785023
2666,33.0,,NY,Masters,146.16384146906728
2667,56.0,24906.333578354795,LA,Masters,171.20694705580877
2668,32.0,72737.73994872034,SF,Bachelors,137.7353594817237
2669,42.0,78685.24161691655,,Bachelors,119.70099197763022
2670,42.0,68472.04734852955,LA,,126.25641562729035
2671,26.0,,LA,PhD,133.99392201032992
2672,,50197.14646251261,NY,Masters,154.74838420457687
2673,58.0,67431.41565317426,NY,Masters,200.97222831384926
2674,24.0,66245.48560618165,LA,Bachelors,109.92368785795847
2675,,68348.369736159,,PhD,220.8520779626723
2676,30.0,87518.9749443086,LA,,128.59777618654823
2677,30.0,68427.36663851856,LA,Bachelors,105.06943537758183
2678,25.0,65578.11323841206,SF,PhD,147.1592774978596
2679,56.0,55949.59780284203,NY,Bachelors,170.45530564482027
2680,38.0,,LA,Bachelors,130.27836993758257
2681,55.0,48532.05666132059,LA,Bachelors,192.79607645331222
2682,45.0,61705.00850728881,LA,,178.84683007372385
2683,53.0,95409.0560064624,NY,,206.6462822281139
2684,22.0,77023.64947107302,LA,Bachelors,97.48235157936598
2685,29.0,69697.35022448095,LA,Masters,128.51592150859454
2686,44.0,70325.38083289427,NY,Masters,170.20358920460333
2687,33.0,55804.33018963273,LA,Masters,124.64848506809285
2688,33.0,68972.09132713712,NY,Bachelors,134.70315824952672
2689,36.0,64752.0124150631,SF,Masters,156.79938051072205
2690,40.0,72694.42899182506,LA,Masters,155.04538118125194
2691,47.0,47406.37921560537,SF,Bachelors,159.2032807704588
2692,,,NY,Bachelors,160.1716121231737
2693,43.0,85249.44512329463,NY,Masters,164.8787778834173
2694,42.0,66942.6531231914,NY,,133.32563346974285
2695,59.0,79706.47589958711,NY,PhD,219.98924858130326
2696,41.0,74655.19412266866,NY,Bachelors,130.69081825178495
2697,50.0,60883.89789750916,LA,PhD,174.98782876473769
2698,25.0,54122.11470314328,NY,Bachelors,127.02481135278973
2699,28.0,56224.17266919012,LA,Bachelors,94.15921929490744
2700,49.0,74393.38853732073,NY,Bachelors,158.26540625561464
2701,49.0,69157.82302022193,LA,Masters,169.0685039108003
2702,25.0,,LA,,98.44768048897906
2703,43.0,81863.05168305841,LA,,133.75784133846503
2704,,81831.77474690952,SF,Bachelors,152.11736267489084
2705,24.0,73946.21202568333,,Masters,119.5388443099398
2706,43.0,,LA,Bachelors,147.58349805472832
2707,23.0,74880.08943962488,LA,Masters,119.23113391093446
2708,45.0,,LA,Bachelors,145.4448067626563
2709,55.0,,LA,Masters,180.40451610135236
2710,48.0,88149.23887838068,LA,Masters,152.1874249787523
2711,22.0,86534.34062393729,LA,PhD,117.63243915721102
2712,29.0,52837.7628337441,LA,Masters,115.98853286999328
2713,,,SF,Bachelors,152.34454296033883
2714,59.0,61750.74670839285,SF,,213.42228396204945
2715,27.0,79147.77315699423,NY,Masters,134.68885655448486
2716,43.0,,NY,Masters,173.45225684903605
2717,,70666.10819179534,SF,PhD,199.66461792508406
2718,,74107.85920598688,SF,Masters,153.13399586169749
2719,,50685.517053317,NY,,163.3074358243037
2720,33.0,75720.41922037679,NY,Bachelors,126.8824296155589
2721,27.0,68486.71936680895,SF,Bachelors,125.97029249821512
2722,,59814.352261621156,,Bachelors,154.08504743629507
2723,48.0,47012.405891045215,NY,Bachelors,162.9867687792135
2724,29.0,70404.41734279528,LA,Masters,138.31233485879392
2725,40.0,75354.39844326714,SF,Bachelors,144.4402392144302
2726,,44462.77297440119,,Bachelors,101.68921540056418
2727,50.0,70277.29105984645,LA,Bachelors,172.22267765994707
2728,56.0,,LA,Bachelors,171.69397800618316
2729,35.0,61686.55685278509,NY,Bachelors,126.70812793931623
2730,,75697.57303592762,SF,Masters,203.49783157344936
2731,41.0,68010.06375584021,NY,Bachelors,150.0134286796712
2732,34.0,74247.56508004546,SF,Masters,148.67705434232096
2733,59.0,,NY,Masters,200.2050148395621
2734,29.0,78022.10359225786,SF,PhD,165.24904030769065
2735,41.0,85252.30740169753,NY,Bachelors,144.84266395994825
2736,54.0,75074.8778317687,LA,Bachelors,155.90852521072594
2737,47.0,62844.38888834769,NY,Bachelors,158.33393973188632
2738,42.0,60283.14932870204,LA,,149.35664099277585
2739,30.0,54050.368706970665,SF,PhD,167.81507620739504
2740,45.0,72267.69464669359,LA,Masters,173.57050450010402
2741,58.0,89819.67571978785,LA,,184.27978773736606
2742,38.0,64623.21091019275,NY,Bachelors,146.28722618387803
2743,45.0,76744.1237156494,SF,Masters,172.08459628898456
2744,42.0,58715.799932272595,,,123.02470278668147
2745,34.0,72922.07372740952,LA,,122.88624578171192
2746,32.0,88890.2069211166,LA,Masters,127.8697109107893
2747,40.0,80293.71959997914,LA,Bachelors,141.49126428223394
2748,32.0,46437.81950291265,LA,Bachelors,112.96166922598215
2749,34.0,78560.42224053317,LA,Masters,129.60960009595243
2750,22.0,79243.38668190328,LA,Bachelors,75.84762146741213
2751,40.0,72602.30459840634,SF,Bachelors,157.95740549959876
2752,33.0,80012.83169053512,SF,Bachelors,143.33673962551455
2753,29.0,57497.46940423692,NY,,115.78273484143337
2754,29.0,70948.94732206129,NY,Masters,117.8147716529873
2755,33.0,86652.60911407153,NY,Masters,147.05319566141821
2756,54.0,85299.24225199551,NY,Masters,203.68441711602736
2757,47.0,78220.67461008957,LA,Bachelors,163.95899570418158
2758,,56755.07164748675,SF,Masters,183.39323280864232
2759,26.0,54393.043440710826,NY,PhD,144.53877029564043
2760,29.0,,,Bachelors,98.02340862444017
2761,46.0,72711.61358088761,SF,Bachelors,156.68485018545127
2762,48.0,,SF,PhD,221.57181871946693
2763,44.0,57928.22532705021,LA,Bachelors,145.96280095985404
2764,51.0,,LA,Bachelors,171.48965296167754
2765,44.0,,LA,Bachelors,128.61784830850678
2766,41.0,74347.3647482571,NY,Bachelors,146.35808533902065
2767,39.0,78901.50639436166,NY,Bachelors,143.73905091727252
2768,39.0,65895.25318482981,NY,Bachelors,129.81402389874694
2769,23.0,62668.62433930845,,Masters,127.88512963382435
2770,25.0,86613.47984962935,SF,Bachelors,111.50933801843948
2771,51.0,58639.622702047476,,Masters,177.3819378292568
2772,54.0,62962.38700806988,LA,Bachelors,160.0159116538061
2773,57.0,88513.7172314121,,PhD,197.09647351068608
2774,39.0,61794.6362348551,NY,PhD,182.10238639123736
2775,58.0,68520.7353453916,LA,Masters,194.53153988785925
2776,40.0,63820.45196330458,SF,PhD,187.9253349497301
2777,49.0,43251.67778074303,NY,Masters,174.44838056025029
2778,41.0,,NY,PhD,181.74431184199315
2779,54.0,54840.67354632178,LA,Bachelors,177.85600131807703
2780,33.0,73818.70648965341,LA,Bachelors,106.61465286819461
2781,36.0,86584.57765061667,LA,Masters,142.06610970591356
2782,23.0,36787.39400239518,LA,Bachelors,88.9963982701864
2783,50.0,63896.2452399958,LA,Masters,168.71170407264046
2784,31.0,76784.84849447472,,,137.11582754479292
2785,23.0,37249.766223553335,NY,Bachelors,96.87006551338374
2786,32.0,90043.98040633347,LA,Masters,133.32864446233995
2787,,75698.38055205226,SF,Bachelors,139.26765941283116
2788,31.0,86248.19232897852,SF,Bachelors,114.56318771924902
2789,35.0,61540.78205332856,,Masters,165.43218275666976
2790,39.0,63350.18844585714,,Bachelors,144.51320919078174
2791,30.0,67585.95467801396,LA,Masters,119.60846519730511
2792,49.0,102073.1357132731,LA,Masters,192.69368883678234
2793,24.0,89771.580407456,SF,,103.29536126727706
2794,41.0,71985.2154926312,NY,Masters,145.65841879200752
2795,27.0,73816.02657476175,LA,Masters,103.30442303992164
2796,48.0,79523.557173774,LA,Bachelors,153.632330003397
2797,23.0,105873.32231487188,LA,,71.95144978082504
2798,50.0,75740.79689585576,,PhD,197.9205033437429
2799,59.0,70689.39094178154,LA,Masters,222.67307897292315
2800,24.0,64921.02405077518,LA,Bachelors,75.5585968720336
2801,37.0,73523.72871279162,LA,Bachelors,117.96985405267861
2802,51.0,61194.67272473186,LA,Masters,162.58710390825027
2803,23.0,77441.3850711531,,Masters,110.74948406000647
2804,38.0,48511.05055312689,SF,Bachelors,141.45887081653035
2805,33.0,66092.49115890502,LA,Masters,121.44808734902674
2806,56.0,81019.49282091005,LA,Bachelors,169.6777321091416
2807,22.0,,NY,Masters,117.35353008811758
2808,,63060.63069922522,NY,Bachelors,144.37588362598166
2809,47.0,66519.63234375042,LA,Bachelors,145.3165304326153
2810,58.0,85530.02030038317,LA,Bachelors,176.4790524221025
2811,42.0,51843.97455964868,LA,PhD,174.70631726618305
2812,52.0,51931.09528133005,NY,Masters,172.71945964494824
2813,46.0,,SF,Masters,178.71570961707374
2814,44.0,69839.83203600034,LA,Masters,150.7382883033139
2815,45.0,49648.92899115712,,Bachelors,162.00528689723484
2816,59.0,84295.02389148972,LA,PhD,231.3900554755179
2817,49.0,56135.61311716202,SF,Bachelors,164.9747991930562
2818,42.0,73365.33336614694,,Masters,163.73451563585343
2819,39.0,,NY,Bachelors,123.36883170803405
2820,57.0,69017.54378740411,LA,Bachelors,175.2674385979209
2821,56.0,45949.81135511884,NY,Masters,197.4379605499312
2822,30.0,85019.74367814935,NY,Masters,116.56164530865651
2823,59.0,55577.53002442898,NY,Masters,194.43883338505935
2824,51.0,54006.74918434446,LA,Masters,163.40306151268067
2825,55.0,105685.1352010314,NY,Bachelors,166.61341311294098
2826,53.0,78314.60966436412,SF,PhD,191.97040528333724
2827,24.0,84436.24612424613,NY,Bachelors,99.30495536265708
2828,24.0,76883.37094542848,NY,,115.2075964897448
2829,49.0,63212.79160020397,LA,Masters,167.08225693795407
2830,36.0,50397.25213817484,NY,Bachelors,137.6729511301655
2831,44.0,65517.69418861512,LA,Bachelors,121.24239457194894
2832,32.0,55327.60983211656,NY,Bachelors,116.40260321449367
2833,53.0,56228.27241348221,,Bachelors,198.34890995508366
2834,57.0,46252.190065454546,NY,Bachelors,191.21764673224604
2835,,71717.13939693244,LA,Bachelors,174.79332226815424
2836,,93601.1822128877,NY,Bachelors,144.0781026696881
2837,,78372.05084539673,LA,,181.6758429906194
2838,49.0,68413.14418222432,LA,Masters,145.2379191713151
2839,58.0,69391.42190784772,,Bachelors,181.63047994935573
2840,,,LA,Bachelors,112.97432429946153
2841,25.0,63642.468671509356,LA,Bachelors,78.54772265744002
2842,58.0,48599.86157169491,SF,,198.35515124013207
2843,22.0,72016.18791853415,NY,Masters,110.56036718169912
2844,22.0,66100.36016997648,NY,,112.17695442560931
2845,,56960.43188188689,,Masters,152.36116248480357
2846,,71678.45056732898,NY,Masters,147.71344223126758
2847,50.0,71549.18729510414,NY,Masters,172.8153948596629
2848,31.0,92779.36059184642,LA,,108.72086248552587
2849,39.0,80296.26250670095,,Masters,149.57322243492166
2850,49.0,73254.59185055309,,PhD,207.93716123031143
2851,56.0,55787.28289522912,NY,Masters,193.78289338998022
2852,52.0,53898.41321338768,NY,Masters,167.56339376581195
2853,48.0,78982.7201115491,SF,Bachelors,179.82989555817775
2854,32.0,66998.95941339355,SF,PhD,165.1660565965665
2855,59.0,73740.48386689911,LA,,174.08335703881065
2856,26.0,,LA,Bachelors,98.93818371887993
2857,29.0,47302.91837287285,SF,Bachelors,113.95401816536582
2858,,90955.5307754349,LA,PhD,199.97962845026038
2859,33.0,84540.72680423495,NY,,159.95750551291863
2860,59.0,39183.39667018533,SF,PhD,225.2817889300931
2861,22.0,105296.38673366467,LA,Masters,85.75510166760924
2862,52.0,74820.64478622185,,,152.90810395736702
2863,,,LA,PhD,132.47020523078572
2864,26.0,77785.93335407389,LA,,130.80034946635703
2865,51.0,55337.88044591896,SF,Masters,192.04881790412335
2866,45.0,78191.92529790326,NY,Bachelors,142.0096497549454
2867,24.0,58097.55312497033,,Masters,125.11840877362586
2868,32.0,100305.39303205902,LA,PhD,143.00766979918433
2869,25.0,70901.50290859601,LA,PhD,122.33544133363016
2870,47.0,79747.34578109236,NY,PhD,192.93938628604224
2871,48.0,58209.02350521791,LA,PhD,188.2926702721374
2872,48.0,82247.44035840037,SF,PhD,223.7889274563785
2873,27.0,69811.29904746832,NY,Masters,128.94538512908085
2874,36.0,48822.22437517083,NY,Masters,153.528515795025
2875,,,,Bachelors,169.20329307181353
2876,58.0,98966.66603293807,LA,Masters,184.3184404136277
2877,58.0,82884.65539064963,NY,Masters,198.10654050595443
2878,58.0,64315.3739664026,LA,PhD,201.52350967683572
2879,56.0,41962.51358498598,LA,Bachelors,162.86028152004542
2880,44.0,57512.63232654052,NY,Bachelors,146.01808105178313
2881,,48902.88993948308,LA,Bachelors,90.39956277338311
2882,25.0,42324.87990349752,NY,Masters,119.4340197700965
2883,,81783.86695247954,LA,Masters,148.0997859884967
2884,30.0,70935.81094570248,LA,Bachelors,92.77600578446771
2885,50.0,96926.62672515912,LA,Bachelors,153.75624655716388
2886,34.0,55035.371518035565,NY,Bachelors,122.19009860294197
2887,38.0,69965.78597861304,NY,Bachelors,121.0745681493846
2888,53.0,49087.38472379629,SF,Bachelors,174.8020412267225
